485,9171,91,KOTA SORONG,PAPUA BARAT
486,9401,94,KABUPATEN MERAUKE,PAPUA
487,9402,94,KABUPATEN JAYAWIJAYA,PAPUA
488,9403,94,KABUPATEN JAYAPURA,PAPUA
489,9404,94,KABUPATEN NABIRE,PAPUA
490,9408,94,KABUPATEN KEPULAUAN YAPEN,PAPUA
491,9409,94,KABUPATEN BIAK NUMFOR,PAPUA
492,9410,94,KABUPATEN PANIAI,PAPUA
493,9411,94,KABUPATEN PUNCAK JAYA,PAPUA
494,9412,94,KABUPATEN MIMIKA,PAPUA
495,9413,94,KABUPATEN BOVEN DIGOEL,PAPUA
496,9414,94,KABUPATEN MAPPI,PAPUA
497,9415,94,KABUPATEN ASMAT,PAPUA
498,9416,94,KABUPATEN YAHUKIMO,PAPUA
499,9417,94,KABUPATEN PEGUNUNGAN BINTANG,PAPUA
500,9418,94,KABUPATEN TOLIKARA,PAPUA
501,9419,94,KABUPATEN SARMI,PAPUA
502,9420,94,KABUPATEN KEEROM,PAPUA
503,9426,94,KABUPATEN WAROPEN,PAPUA
504,9427,94,KABUPATEN SUPIORI,PAPUA
505,9428,94,KABUPATEN MAMBERAMO RAYA,PAPUA
506,9429,94,KABUPATEN NDUGA,PAPUA
507,9430,94,KABUPATEN LANNY JAYA,PAPUA
508,9431,94,KABUPATEN MAMBERAMO TENGAH,PAPUA
509,9432,94,KABUPATEN YALIMO,PAPUA
510,9433,94,KABUPATEN PUNCAK,PAPUA
511,9434,94,KABUPATEN DOGIYAI,PAPUA
512,9435,94,KABUPATEN INTAN JAYA,PAPUA
513,9436,94,KABUPATEN DEIYAI,PAPUA
514,9471,94,KOTA JAYAPURA,PAPUA
